id,x,y
4652,1560.9392907321428,2962.8212606740044
4651,1332.9785148351525,3838.2758727637124
4650,2453.3356906772906,767.1470707007325
4649,2084.7246921396036,604.5218348409919
4648,2761.220171789768,943.3475189953267
4647,1775.3862065685178,2918.456625401945
4646,1086.915109003293,3574.7866983858107
4645,1103.7123242366015,3862.632853783606
4644,2198.5371353338082,3458.7679839726525
4643,1633.1761629369876,1043.4126984958875
4642,2216.361266522807,2746.4319022241148
4641,1888.588068534459,3188.2164848809134
4639,1173.946342899625,1763.5348418041663
4638,2235.8471955214764,3628.7499434712126
4637,3041.344639906736,3692.8327272665347
4636,3323.6549560401277,678.3375776512812
4635,3841.3066634916404,2543.975685829373
4634,1840.5433019282636,3414.6279771961176
4633,1128.218009772529,1527.5180478064476
4632,2491.228632223494,4143.339936334476
4631,2137.012097525804,2245.8939856998977
4630,1776.8312412596408,2866.6537055778913
4629,1233.0070782413686,3181.1973115897003
4628,4009.2384227295897,1208.485800640199
4627,1950.4256585972812,2376.5389513879063
4626,1281.0171654358535,1992.5484953697655
4624,1073.4867743165573,3250.932073192717
4619,1661.1344623831187,3084.77711146405
4618,2508.407014180078,4209.710401291735
4617,2099.065444800492,3985.086123489742
4616,4129.278963619154,1535.1099575272688
4614,2917.44718326663,768.8376065888979
4612,2696.1727278111794,589.642376039234
4611,2253.7996944200786,1825.127800841643
4610,3807.589620568637,2193.997743771892
4609,1733.2168894903698,3759.213417995821
4608,1088.010336184159,2000.6972332866094
4607,381.24393195547964,3365.8794332403995
4606,785.5658396872636,2142.0391125989427
4604,3782.7911406062412,4445.621401763111
4603,1263.342875293943,3114.494767083926
4600,1257.179928342751,3492.635773752978
4599,2215.619458331448,4632.655325524005
4598,4565.623664567059,1888.5880955837815
4595,2698.9499958067427,3852.8453305167495
4594,3633.6276617865583,2789.1170347422058
4591,1275.6211430296485,3693.424597123457
4590,1484.0634903429138,2233.8031697689307
4589,2496.9840911388383,1034.6652333776526
4588,1566.8578858005917,4153.100496055474
4587,1086.8596493718478,1960.9218732116803
4585,1821.2899695029928,3273.499849708565
4583,2563.004995976589,4654.62460744063
4582,3820.985296059758,2973.071827755681
4580,1518.3307916999063,1595.8785571595608
4579,479.4012112409191,3594.7921598350076
4578,426.4284506493618,2769.9820331904452
4576,2328.6824299214363,534.4417211068128
4575,2328.4303329294585,3810.7918431067947
4573,1728.7831862977916,606.9855361791144
4570,2038.0054078390772,3730.815175083686
4566,4649.930252169728,2070.0785175486444
4565,503.88481374795765,2323.741064750645
4563,3635.6324815095522,1807.450228037956
4562,1242.7629279433563,3747.4740384988836
4559,2671.812745163311,2736.896801495749
4558,2186.0879589299248,3119.851828901918
4557,2648.8068517229553,4093.175130622866
4556,2409.29844627155,3069.966612154606
4555,857.9638088407098,1817.829256030434
4552,821.1390335779383,1571.5656177773176
4551,2932.3892802904943,3908.5443086744963
4549,4766.8164209997185,1722.2605552768123
4548,1765.717215919158,3712.082574555813
4546,1229.652163129452,2177.809685044592
4545,2523.007862351001,4849.578368185648
4544,2771.0590577692687,3000.180795442038
4542,2612.0265476426316,2122.0580382200797
4541,1802.5188104541035,3917.7965091321093
4540,3828.022456969901,1626.9861334632787
4539,3838.433968991442,2775.821867838086
4537,336.001537344433,2457.24220196807
4536,3490.4151205838552,3445.3293104137483
4535,2103.2268656179454,4466.721291735572
4527,1285.6471624263465,3594.873975774405
4526,2235.2544758945446,3273.7391137370173
4524,369.11944015155905,2416.560620035777
4521,3983.5764491832742,1560.4589314191571
4520,3417.609612909324,3428.3266503755794
4518,1107.7589039246443,1744.5112995257987
4517,3303.126494089229,2592.6355879720495
4516,2718.803798782311,904.5728862847261
4510,3657.6660210810146,4294.820641612692
4509,378.71981149292014,3309.4993274446088
4508,737.1072301969941,3672.075695786146
4506,3980.052897473206,3772.10265871479
4504,4214.8321341838755,1917.9912492522326
4501,1127.1002895460706,2401.1818373085766
4499,2403.092132947976,842.402331900246
4498,2421.473412221306,3277.3543132925533
4497,2864.933852638558,779.0888956932072
4496,1877.9386950533167,3832.4599495939674
4494,1392.8889284947156,3477.681646013136
4492,744.1020883164344,2350.2480328788156
4491,4067.051331750081,2045.5039328724088
4489,2558.1209278201163,3411.6934276260595
4488,2142.393132154782,277.7500307704004
4487,2390.640686212529,1605.1145555542698
4483,2142.99860916079,4194.201758376757
4482,2071.9773857452633,3521.872708621194
4480,4629.700828040808,2630.21601111629
4475,4407.26891212101,2025.156648696367
4474,4831.894469515852,3451.7863250810983
4472,3854.2950072365375,3622.7230177230467
4471,881.8758156204738,855.4232878294927
4470,902.5631730427692,3919.8501403065356
4469,757.3873978973988,3733.8333010787346
4467,1384.065411697575,3690.729158142799
4465,1547.5204917049605,4474.951000055386
4464,2646.0259046322617,4788.191642751884
4463,2249.1673282829456,4692.596281518791
4462,1767.106034554273,4479.383924694473
4461,1372.7108475851974,4307.976616183918
4460,1540.045473488247,4288.808951994159
4459,341.89875829525954,2682.2044100432404
4458,391.43223592052755,2695.934062365669
4457,760.3405335671389,3802.649724675036
4456,846.1470458565379,996.3466162150764
4455,314.64227176009763,2084.6517767263804
4454,1648.692504489998,4326.8695922623265
4453,2878.336140478901,4660.09569914161
4452,887.0629975812242,4009.6789733519213
4451,613.9376086072239,3652.898159650351
4450,743.4570962486366,3885.3409380007415
4449,2244.6322660408287,4636.228421930744
4448,191.55665483768053,2540.7180278252426
4447,243.02760223430323,3028.253179306111
4446,390.30908806446087,1557.9353115854533
4445,189.14479317551468,2373.0598246478603
4444,2033.4257884976519,4684.115251217535
4443,759.3032297519107,3999.0438755808937
4441,1988.2678860759147,1103.2023558123942
4440,1200.9234986946597,1444.4078703858631
4439,1821.8460478539341,1305.4834195487201
4438,1470.6001913831135,1328.9869992137264
4437,1949.8193479160159,1205.9091023077756
4436,1522.5344212503628,1321.574829587405
4435,1702.4708919981638,1176.1424709078
4434,1336.881436009558,1246.7375944331427
4433,1359.8584788462035,1355.1378610221573
4429,3734.8006761648758,1071.311540087277
4428,3671.7644440929134,1208.9438558227298
4401,3535.214038704983,4569.661755308211
4400,3721.908735040688,4468.161560870252
4399,3424.8759772181506,4636.674365919891
4380,329.56024763943924,2781.221094775186
4379,785.1784215489943,3936.180523101564
4378,1374.7697194002637,4465.94447910872
4377,1088.0337912770012,4274.755691806651
4376,1354.0775132101742,4471.076796388639
4375,894.5670216934784,4106.123898385089
4374,1716.009557006652,937.1586178035866
4373,1460.4849375779834,1328.201983717964
4372,1211.9743399238519,1199.1875750684526
4369,4326.43861790647,3273.91076929087
4368,3213.6833745258623,3785.7213318144713
4367,3834.2236578995116,3918.732786459882
4366,3638.7854898261076,3805.657649443471
4365,3982.06207682732,3701.731995016823
4364,4420.24166549405,1591.0891526276214
4363,4077.269494249259,1109.2519823578073
4362,4151.728955717828,1096.8121100010126
4361,4389.938242280946,1463.5836420593707
4360,4067.057341059247,984.4512951184975
4359,4521.842576792485,2952.602072567218
4358,4647.885444388274,2992.147764320449
4357,4631.5060411592685,3141.9823743221395
4356,4409.011301537256,3594.5771471111707
4355,3740.1822088621034,4064.3633198124257
4354,3969.490301556052,3553.3828032661077
4353,3710.97333044697,3295.267557059577
4352,3233.5152729809674,3399.5446927481084
4351,3879.7595357183836,3370.255067476386
4350,3857.407870730045,3480.296039622303
4349,3782.5060450952683,3596.9566661638873
4348,3781.618210262637,2242.879284461677
4347,3806.4443064665393,2412.846501503497
4346,1545.1017557151445,3939.6605697724967
4345,2547.0270696807443,4441.052349081267
4344,1806.6114926543091,3970.915589125982
4343,1868.1897893079013,4306.572568332584
4332,679.4385996849851,2197.1456273865533
4331,817.3988537751236,1739.1986104494767
4330,729.9366726216133,2307.3934910171847
4329,795.5304947193852,1667.200044523682
4328,795.5925486381439,2299.280677889794
4327,1223.123718481322,2066.6166950123056
4326,985.945881743711,2541.956303273702
4325,756.1263868663846,3257.2593263725757
4324,592.0020918836797,1983.9446555770623
4323,695.4326075177953,3278.31429005401
4308,4481.19753795128,3618.247713887441
4307,4779.046708420807,2508.779840059678
4306,4793.495391295941,2625.1569522397094
4305,4605.65876877476,3420.601559892846
4304,4722.052643696843,3086.224151687167
4303,4700.547994390647,3167.7432112643146
4302,867.0775738269165,3890.7862309569
4301,861.9368855342559,3733.0189894064906
4300,477.9216360112614,1898.067522186408
4299,746.7657465082455,3536.96179913423
4298,513.7469456762144,3108.1570975006352
4292,3423.2116101464444,4333.427377040184
4291,3593.882948470058,4240.722111989091
4282,1561.3629588486438,4356.766133773289
4281,1920.8194267954107,4571.28398290678
4280,2216.1010667577575,4620.548757326847
4279,2110.198767936225,4541.797646085105
4278,3885.0133125535185,4175.980305655004
4277,3200.9519449872605,862.1145920023935
4276,3338.9512486296785,1218.0989664746573
4275,3188.5103109343054,4486.21540381091
4273,2147.2358335483104,4826.6282403431
4272,1150.06399593693,3237.933229108119
4267,341.9746289927739,2763.033004134038
4266,4082.3981072930046,1821.7065532323304
4265,3942.652778641372,1802.167496878858
4263,4561.894220731037,1914.8989619537685
4262,3031.966034885962,4631.3425319800845
4256,868.1424655854037,3002.157652490864
4255,590.1971750973764,2227.253158315154
4254,620.6258373298708,2384.295047418053
4253,3100.39760575005,4689.818167921306
4252,2844.1921472362988,4756.428064438811
4250,4826.513375932545,2798.905459319019
4249,3215.1564018042027,4026.550832416352
4248,371.85694711255337,1763.348421680964
4247,4514.544117945655,3170.1781429248913
4246,3972.327619643571,4004.3114611160736
4245,1436.0386311488942,612.1222016175229
4244,1323.052138974042,844.7133952066381
4243,813.1858627369397,1320.3884015155097
4242,465.0051100933613,1993.5150349014718
4241,737.2684509541014,1552.0199868127293
4240,412.60943792115995,2310.6685081019873
4239,803.9576528739249,1305.5714602622952
4238,532.5214653462604,1675.4523778642767
4237,385.83469770474676,2228.604118925557
4236,782.5898735602982,1192.663463286246
4208,604.1234241206043,3366.660803771945
4207,751.421569787728,3658.5672004495927
4206,2755.3869342417906,4444.170703988875
4205,1984.572135545775,1948.9701937645082
4203,326.9289574645577,2105.386477896753
4202,719.3307754627149,1424.194148890683
4201,2090.1400819932687,455.1916798912439
4200,4521.137953630138,2694.8495060186688
4199,4617.416959224525,2597.6285725055986
4197,3948.458076302989,4037.554223055514
4196,3147.750361278395,4495.977603340488
4195,1832.6357208626678,4568.840201356414
4194,4325.988317204257,1808.2771491799508
4193,1424.45735035805,2710.793500532702
4192,2933.582365290281,2777.923470133075
4189,3637.630294474084,3815.008225606718
4188,1742.0808106568581,1889.0190840232258
4187,1287.864166649707,2006.104816450197
4186,4451.24706727703,2594.058741066411
4183,1961.3368847320526,4091.4678914191268
4178,2229.1411703922336,452.6464399893182
4177,2713.0252831806015,371.5795754742012
4176,2223.6091909298725,504.51522602035334
4170,2823.2926210618994,1646.0134633581242
4162,1511.0415360127743,3746.4382612260642
4161,1474.9217918073357,3762.3237427922422
4158,1362.4153517671812,3265.7536447883276
4155,2157.344530622449,1774.3902206573525
4148,2530.3691231811763,1958.2678349993037
4138,2345.909185046821,307.7851470435039
4137,2541.9520300059135,4590.553670294291
4115,3265.7555474163937,1301.3639253728652
4111,3079.1919496288356,3423.4590554348993
4104,1700.2953782026475,104.94789781773306
4097,4413.831003862443,1629.2150440440719
4095,3833.0900429686194,911.7723451338593
4086,3756.2305106695158,4080.0535390317905
4082,3651.188588684188,3125.9909400015176
4080,1170.7237821382269,1968.3080245102428
4073,4321.640696382369,3476.6609197316843
4067,3053.886366295363,1568.8611109365988
4064,866.5430621197072,943.3041984794327
4063,720.3179267203097,1122.6347831352286
4062,673.4808035717979,3690.3835868750816
4061,4145.459626344551,3173.4931344988913
4060,519.1413497863762,1291.0448456289064
4051,4556.270324641844,1920.1307596722977
4050,3684.7321245475086,1588.175319638024
4046,2712.5496122621903,2783.500660358376
4031,3257.5732041175834,4545.983874004675
4030,4027.1092293925426,4412.2504710378635
4023,2818.7794825549386,1525.0636129612844
4022,3661.195915097872,3116.929871813537
4020,1617.2442122533348,2582.8984094462166
4017,4068.258021823077,2607.8267908356643
4016,4104.648362874224,2648.5284641722405
4015,4426.367381157974,2428.6644193437564
4014,4530.18678348535,3056.7699953333527
4010,4145.390849600004,2425.145366898869
4007,2608.437782707624,262.51664159167376
3994,2421.2083698356737,806.1304069618864
3993,2222.133601842132,1729.1377818521491
3991,1967.2687304466651,757.2241632938199
3990,2019.7486184128943,1553.505905774708
3979,3835.75086967109,3157.2035956567793
3978,3656.216584515869,3313.432109832696
3971,401.0675466670632,3533.779551290306
3965,1143.6326266855065,2984.8308858495443
3963,1397.6538335341318,4425.804044388153
3958,3665.2326020616974,4372.546225256261
3957,1841.1029384293122,975.4013745083732
3952,1520.501236392898,3152.574515051429
3950,4384.111609706736,1049.3051115116548
3947,3051.577069822968,1119.0284571128477
3944,3743.07619457694,4551.658100373091
3939,986.188759749645,1014.0918308107557
3925,1531.4815442269298,4394.910228101051
3918,4357.345608970774,3501.291863335328
3916,4444.705633128449,2631.7736604005154
3914,1337.945232578655,1725.5998593085778
3913,4683.895046792096,3037.7079042781907
3909,3817.8677713452544,3756.8383326680064
3907,4242.992248777164,2415.5093115226477
3901,3603.4265787483137,648.7345366731774
3891,3724.8654543835605,892.2301319965247
3890,2835.5335745298426,4480.237588021847
3887,1908.6264650517192,4462.295825195196
3886,3546.4618244076933,2523.8347738330895
3878,1250.5738778760367,568.7603622866566
3877,2162.00144101331,2192.751036996834
3875,1234.9341935650334,3482.609796495223
3872,4194.0449272051255,4097.779217402977
3868,3053.425901442476,1877.3957223240418
3866,1743.0990231900919,946.1690092473241
3854,3547.463577406078,3565.447207834143
3852,1071.8286716141756,2575.017204316781
3847,1794.724801365322,1607.5327481239428
3845,2496.535637121245,1493.378762104513
3844,3211.8414658920065,2057.9542866638703
3843,1504.3406711743644,272.628258687545
3841,2362.744827934809,4130.716356433068
3839,4466.525336142826,1958.0497277677146
3836,3462.932797360532,3771.822716578084
3824,302.7017459397698,2671.139521536159
3822,2178.5437221742527,161.76404080615202
3820,2360.3940959083016,3627.7790245728147
3819,2099.2162979630184,3995.736658097567
3818,2626.629876402996,3861.1973761553904
3817,3171.5339975264324,1078.9602012342243
3816,850.0574468090554,3704.6556376344506
3810,3875.025351693389,4182.4313199277185
3805,2657.7295214986093,1097.5089217219527
3802,734.5385580965312,1791.343565592058
3801,282.6306489771541,3047.9870189474905
3800,211.58731467157077,2313.4266523411093
3797,523.8515603675037,2197.7401869641776
3785,3061.6446768882233,3082.048018352757
3780,868.7396885907074,3196.6809021117015
3779,1251.8621774113262,3309.2432602116396
3778,1368.9982174699592,3210.8954155210126
3776,3986.9943532254083,2335.464935452583
3774,3749.042082325549,3213.0706244473595
3773,3198.8387365076146,3021.4567587420966
3772,3451.39907045801,3170.8772778120683
3770,1649.6763003171752,3902.563381181605
3769,1378.6293123630167,4540.168936116532
3767,4010.8177697973806,978.4493328712354
3755,4074.27083895974,3567.541656612263
3754,4214.645589623244,3135.354512394415
3748,3081.420329178889,2929.916019799339
3742,1133.1315202692674,4235.437794014495
3734,3896.282622132837,784.0076303891665
3733,3696.7808586904976,632.9345837125759
3731,4575.751951935605,1673.5439267776449
3730,3435.399644793517,1462.7637269188162
3729,4025.0530823130343,2451.1637489037657
3726,1741.0343473607743,4300.257744092708
3725,1060.1393074599962,1881.5291426803412
3724,4073.432963642301,2507.7855160571894
3721,1648.7267666356638,4027.1768083380593
3720,649.9938250930677,1828.0888318007426
3718,3018.8288413491678,753.7898546506626
3715,4624.708235065993,2503.4961129646617
3711,2248.7252102114,1433.0913794104151
3704,3536.946725189784,3379.7878931696605
3703,4237.661263726877,1041.7692903436582
3702,4296.799959335641,1226.9934605703054
3701,4613.434181498032,2139.5252793384348
3699,4480.27144910627,2645.7318511071385
3693,1957.396819908115,1655.2319821493352
3691,216.9131929463847,2633.1600237181456
3690,473.74243922180744,3380.9712220607853
3689,583.9076059013796,3621.95347459017
3686,984.5285869812749,3379.136116696713
3679,4540.738524967,2302.0422056807956
3676,3873.916245479928,2163.7673475527567
3675,4158.755480586191,4286.11489318549
3672,2120.161012693262,1612.4501565800433
3669,2163.9292006595524,1583.679883519667
3668,3628.8462449865424,4520.6579566766595
3663,4457.021483256305,3596.3881583355114
3662,4235.440921368422,3885.4428176817682
3661,2461.3898794122833,4827.524758705574
3660,3051.818002503858,2054.1088868330203
3659,3481.6037045320495,525.6925870792156
3654,790.2606057264115,2494.0581320156434
3653,3932.792555920434,3803.411942976625
3652,2525.697960183196,4554.559007594029
3651,1457.3703316152603,3871.916572317134
3650,1749.5389871838804,4265.160444066974
3644,2655.1403469436627,4638.54692874724
3640,1531.2212043199088,1022.2344614233973
3639,3235.9200224051965,1604.025497923338
3633,2118.9974580112066,142.60023416410922
3628,4794.145871758574,2928.882618714389
3627,1766.193915372382,3306.651265498758
3622,2479.257604905527,1521.190898395557
3620,4327.186048845962,1503.6462078547406
3619,4355.832322627047,1470.494152755584
3618,3680.653019913494,2608.017775316483
3613,598.8764381116582,3758.3952781006797
3610,2672.906594109189,1540.5278745429532
3609,3396.4568286339036,1480.1088494130718
3608,1072.7518717362727,476.19920860052343
3597,3169.626534515951,3622.4093532569477
3590,1415.620058535115,3486.41518965918
3586,1025.7681659518275,1017.8414351701183
3581,4583.216685086305,3355.2187576233937
3579,3722.2956831045212,4163.025908662451
3576,1697.648484752065,3272.021820408941
3575,1626.1987190770596,3305.8643048729186
3570,4660.590848120202,1617.4330668732298
3568,1558.5532471476251,619.8964066529068
3562,3540.3460450454145,3546.901750548783
3557,2419.55579149589,1378.626392587311
3556,4305.43222581665,1802.0152072065148
3555,3975.5478182585316,1429.729591099041
3548,3898.148961512241,4520.3874427943265
3545,3804.6421788611606,1092.070110825598
3543,3783.457133291804,4176.194095444895
3542,3929.4374657438766,4154.868117161341
3540,2647.2816297785353,1475.1873636717735
3536,4396.390636920402,1778.0661715907004
3531,4644.4429629607985,3202.8060557974372
3530,2485.6303724860513,1878.3026902192241
3529,4283.6654140238115,2954.514847034808
3525,4548.722249871166,1895.0402232689862
3524,4514.021913027297,2061.9064857345484
3521,3623.092089770522,4379.165878081835
3519,3409.122686548959,4350.136963477183
3515,1137.4163605843305,1493.8282424042368
3513,3700.738183658931,3444.8353107657426
3512,3624.8299274941674,3262.7519807054905
3510,3838.393034780369,3196.9704046246607
3509,232.39647785838406,2168.408614435378
3508,755.8170146394889,3586.185750183636
3507,218.6128301955564,2387.0175674617576
3506,2449.082930352009,2861.6884852815297
3505,2324.855137391779,2880.1205242737137
3504,775.4748812560213,3085.127259449375
3503,883.158319407301,1704.6671694525444
3501,3941.6939044369574,1894.67218481382
3497,3511.645938609826,1613.9286066569814
3494,931.4595047337896,3158.7162815165293
3493,2377.8083925654423,1072.6248529965853
3489,3381.8239691582407,4283.479777056686
3488,3428.813005963387,516.0513614712365
3487,3862.2764961455937,4329.593138523963
3485,3115.6664760458316,1304.1252946343993
3477,1412.2357814672707,2366.494043828698
3470,4370.947153964225,1259.7342714211356
3468,2113.3392494523214,3397.969290558629
3466,3427.467207331541,3258.1194971219616
3465,4041.207947101889,3611.8180170178534
3461,3321.622869827091,3670.3884157627363
3457,2552.0397783160815,1642.0614778936342
3454,3671.488922014488,1182.4980798992838
3453,3748.330498358092,1030.7564648165783
3449,3999.6345002761973,3554.004051824339
3447,4361.870452726007,3764.842555034856
3446,941.6238232459159,4076.9759772016805
3444,4245.609607229566,2693.5829285398395
3430,1030.184350140867,1585.7422521866426
3428,1696.5042683806578,2445.51496767979
3425,4391.00607437976,2947.7396165988766
3422,2797.0966165335844,472.09401771374223
3413,3918.83007728922,2787.316524202923
3412,1586.3973172379162,3717.8595497402066
3411,442.97112245686367,1275.15311030259
3409,4073.1523441339523,1495.8701472478388
3406,3621.8374159328414,4498.161523377385
3405,3302.380768005481,4552.696229617961
3403,2042.8755042527464,2963.4115296053396
3397,709.8541425274339,1282.8806771482484
3392,3428.1618660443337,4614.835418053779
3389,4118.146303114236,3171.210305248082
3383,372.4645975752087,2503.8831052821265
3380,1838.0016606671447,2942.2086257843343
3379,1853.6696783355346,2646.978141547612
3378,1538.3948483958457,2307.7520927600153
3377,3589.9025713280353,4327.119377040168
3374,3481.6251299652986,3479.845750159486
3367,1659.9810270829116,2757.637031586137
3360,4383.356271174012,1717.7891659361294
3359,4394.911122236607,1507.9520907785045
3352,3616.4425978000504,1147.014907140851
3350,3411.811536125325,1904.1240954274317
3349,3755.536604756775,949.0720033515074
3348,3268.4187529339188,2496.311671957229
3341,3594.8937211078874,4293.941536256859
3340,2772.546008300265,4716.58418663573
3333,3517.186947276252,2758.5790728729007
3332,3458.563776864466,2936.7853450981484
3328,4132.661418370539,2825.6262694252796
3326,1759.4956700501339,3388.85422345835
3322,789.7576518732353,906.3409643243197
3321,3162.319989868692,2849.0532735657025
3311,1020.5934245116041,3528.645730446031
3305,2265.1064325000516,2378.5138155719774
3303,4155.2779049382025,3562.0162056773247
3302,3700.1335240955536,3645.9472113615343
3301,4084.3620019348527,3283.7045721866166
3300,4123.265408497524,2945.759990688441
3299,3981.1657687046572,2915.0374848898277
3298,4158.437594944418,3479.988694099855
3293,1149.160188631148,4058.7292826627377
3290,1488.3665562803062,3812.530109124064
3288,2362.81169572035,4640.384439472047
3287,910.8573673141223,3986.8917709537577
3286,806.677967159874,3696.353044104958
3285,1307.74076867938,4261.468057587706
3284,616.0281462798564,3463.6429555003715
3283,938.9104540201306,4007.3973195443955
3269,898.9119122066872,4189.116858965531
3268,871.8396918499577,4181.517302112828
3267,845.5361197403183,4132.734931605026
3266,750.6017711917405,3997.2681141885505
3265,543.7526806206693,3711.923311143695
3264,1298.6119651636707,4512.560918792656
3263,624.6528981532306,3874.785755257106
3259,2946.437079559087,1692.063097463441
3257,1021.6132453083965,3445.977780014218
3255,2549.8171674003365,4620.80681661545
3254,2834.169091858209,4513.093422302906
3252,1816.0601762287997,3731.1251915974563
3251,1174.9787227713502,3612.7754858531
3242,3922.6450540054757,2703.2901004200876
3241,3296.51205850365,2719.7467729604546
3236,2679.076752272719,4541.455632997622
3231,4043.7236607502073,3997.0772131552008
3230,3574.5173251111564,4296.425854733645
3229,3631.8281411776534,4152.252853450378
3228,4047.5974604385847,3815.5265376174902
3227,3358.2625568090793,3143.6465289317302
3226,957.9083812532199,4310.341771971858
3225,2583.249217863638,553.3718272754804
3221,2212.91627625307,1388.3553632439243
3219,2920.4451389930937,754.1785530346383
3218,2927.1964915992676,668.2275708298687
3215,4321.618201082414,2244.408560732546
3212,1488.1063775439957,4378.381902445972
3209,2536.69268324106,2168.7415716243336
3208,2183.8081113642324,2126.5678222712986
3202,3866.04489379152,1644.2663245394679
3201,3534.720819001464,1653.068790774992
3200,3468.7702815686985,1477.4611060148675
3199,3973.2444934976265,1244.4700429637537
3198,2378.1215174806616,4063.6430925588
3197,1131.646492578859,3134.738465523971
3196,1224.73331700295,3527.5361754635533
3195,1108.833453534394,3150.7551897770063
3194,690.5164871868265,2733.9266582374016
3193,1117.9242472324622,3616.603961368546
3192,1391.6258005902455,3288.8602390995165
3191,943.1965371985787,3116.039987697982
3190,1308.2609691109092,3113.4073313699887
3189,1007.2387176590269,3248.390057755575
3188,1082.853785582155,3461.333201044217
3187,1304.2479999403402,3579.1399635539265
3186,971.6838928498123,2759.3277435990694
3185,1209.2629183104716,2968.110882737499
3184,1287.0630994815942,3036.2133263411292
3183,1504.7166942203964,3656.5573605381783
3182,1361.5112573121005,3249.029806840375
3181,1015.370150762722,3059.3992766741576
3180,1067.2011612522408,2615.457663943926
3179,1199.8317411301875,3312.9432733533768
3178,1562.9742527437384,3440.160904269629
3177,1360.331051526873,3127.872912398899
3176,1178.10962907704,2879.06023438381
3175,3620.436361158709,1832.3038756442343
3174,3730.9101783240612,1888.087167850903
3173,3761.7714872882416,1838.2150934295923
3172,3946.266298985295,1641.523571983053
3171,4087.0567425122535,2158.1123268599135
3170,3465.188748971757,1411.928800433737
3169,3687.831286073858,1646.1760147386476
3168,3685.3423367822534,1634.2706608964513
3167,3646.9601798125836,1442.5583694330371
3166,3753.0830780790197,1871.4646054604455
3165,3808.387864481925,1491.7361126699884
3164,3877.682878457595,1887.5056692223366
3163,3714.5873314147693,1701.4887129426531
3162,3659.394882967411,1840.7514633389621
3161,3803.53400761388,1651.27807821265
3160,2258.892696114728,4076.064112620831
3159,2164.742232209364,3964.9371193037177
3158,2761.5286317042282,4088.5661686733692
3157,2957.7581835459446,735.7897773587838
3156,3782.986105933305,1212.5654368391133
3155,3557.1733128616106,825.1476003512455
3154,3878.2514460592747,1388.0964782761507
3153,3854.7520352925467,1285.689693504294
3152,3864.2653595826273,1226.8947791285036
3151,3765.8320990678812,1196.7516133902564
3150,4068.521764131933,1843.6030547121047
3149,3922.2525832258116,1147.7839722645251
3148,3798.8956728826306,3761.7012846304965
3147,3955.038978861273,3584.890035980946
3146,3646.095250676656,3664.5324147904785
3145,4061.7120963520892,3540.416914445478
3144,4550.2860346514335,3235.3814695075544
3143,3929.8305321314997,3661.183437406293
3142,3299.9281353259994,4177.535986635361
3141,3736.2438480624023,3775.403196495471
3140,4465.70857113458,2148.9837524032073
3139,4329.985434367581,3346.895783721503
3138,4010.2620817767956,3695.1821407968837
3137,4114.339811152647,3287.892991483374
3136,4134.12477433109,3516.43223129889
3135,3569.2113601761243,3829.0672115949687
3134,3840.254771803691,2393.1621504059967
3133,4117.587580322994,2805.742794294071
3132,4039.2491955858477,2420.415365985428
3131,3892.287011577201,2737.168725166795
3130,4200.856019372505,2188.0465757453817
3129,3834.1072551569596,2324.165377058832
3128,1901.665882150211,1066.1814132962204
3127,1629.4689547931707,927.8855018950871
